2020-09-07 17:38:24,194 [AUDIT] Token created by 'anonymous': tokenId='2d59aef9-374b-46d9-b107-a08c09ba530c', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-14 14:42:36,873 [AUDIT] Token created by 'jffe@000': tokenId='edf119d1-b3dc-46c6-941c-0dd96774c540', issuer='jffe@000', subject='jffe@000', expiry=1600095156873, refreshable=false
2020-09-14 14:42:36,873 [AUDIT] Token created by 'jffe@000': tokenId='ff6a2d75-a4af-481d-8457-2c5c3c6f432a', issuer='jffe@000', subject='jffe@000', expiry=1600095156873, refreshable=false
2020-09-14 14:42:36,877 [AUDIT] Token created by 'jffe@000': tokenId='e572093f-010a-447d-bdf1-1eb7d06b8758', issuer='jffe@000', subject='jffe@000', expiry=1600095156877, refreshable=false
2020-09-14 14:56:13,702 [AUDIT] Token created by 'anonymous': tokenId='1d4b7bcf-1dc5-4b4f-8595-4233c9e85125', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-14 14:56:14,752 [AUDIT] Token created by 'anonymous': tokenId='ae987179-a434-4847-83f3-57693027926b', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600095494746, refreshable=false
2020-09-14 14:56:14,884 [AUDIT] Token created by 'anonymous': tokenId='61393893-6416-4bda-8c11-5a36c64536f2', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600095494877, refreshable=false
2020-09-14 14:56:15,101 [AUDIT] Token created by 'anonymous': tokenId='54648e37-c374-46ac-8e24-96b3cfd3631e', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600095495099, refreshable=false
2020-09-14 14:56:15,522 [AUDIT] Token created by 'anonymous': tokenId='f8601b5e-2bf0-45bd-9593-20dbc63ce7ff', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600095495512, refreshable=false
2020-09-14 14:56:16,363 [AUDIT] Token created by 'anonymous': tokenId='1a5e24d6-5a29-4762-bf21-d52b1f0ff104', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600095496354, refreshable=false
2020-09-14 14:56:16,806 [AUDIT] Token created by 'anonymous': tokenId='385c544c-9088-44c0-9a25-639500f508da', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-14 14:56:17,003 [AUDIT] Token created by 'anonymous': tokenId='337989fe-28d2-4733-8e8b-c1a8f13265e2', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-14 14:56:22,484 [AUDIT] Token created by 'anonymous': tokenId='9663c65c-be33-4ab8-bacb-ced7ebf3d525', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-14 14:56:22,543 [AUDIT] Token created by 'jffe@000': tokenId='c41e08fa-93d8-4107-ab92-1ae238c1d705', issuer='jffe@000', subject='jffe@000', expiry=1600095982543, refreshable=false
2020-09-14 14:58:18,604 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='9f71fe7e-3b61-4b3f-bce8-485eea2dfbfc', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2546175498594, refreshable=false
2020-09-14 15:05:07,849 [AUDIT] Token created by 'jffe@000': tokenId='00ad22eb-6916-48d8-b81d-6707b94a6835', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600096507848, refreshable=false
2020-09-14 15:05:07,850 [AUDIT] Token created by 'jffe@000': tokenId='7d7d60a6-948f-477b-8ef2-5970356aa408', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600096507850, refreshable=false
2020-09-14 15:05:07,900 [AUDIT] Token created by 'jffe@000': tokenId='33d2e5a2-f3f6-40d3-ae68-f67a5e9b301f', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600096507900, refreshable=false
2020-09-14 15:05:07,942 [AUDIT] Token created by 'jffe@000': tokenId='bab0e6aa-9d6a-4d11-bb3a-f877d71117fb', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1600096507942, refreshable=false
2020-09-14 15:06:31,529 [AUDIT] Token created by 'jffe@000': tokenId='fb61471c-d69c-4787-ae46-025d1d824869', issuer='jffe@000', subject='jffe@000', expiry=1600096591529, refreshable=false
2020-09-14 15:06:31,529 [AUDIT] Token created by 'jffe@000': tokenId='ab7fd884-71cc-4bdc-b284-f6c2db041c90', issuer='jffe@000', subject='jffe@000', expiry=1600096591529, refreshable=false
2020-09-14 15:06:31,529 [AUDIT] Token created by 'jffe@000': tokenId='95693f82-3f3a-4b8e-bea9-2ddb95e513b0', issuer='jffe@000', subject='jffe@000', expiry=1600096591529, refreshable=false
2020-09-14 15:06:31,539 [AUDIT] Token created by 'jffe@000': tokenId='603ffa02-1ccf-4c17-bfc8-c9ccf8b2e7ed', issuer='jffe@000', subject='jffe@000', expiry=1600096591533, refreshable=false
2020-09-14 15:11:48,893 [AUDIT] Token created by 'jffe@000': tokenId='95a61569-ef50-4ab1-ba61-295cf1935b3a', issuer='jffe@000', subject='admin', expiry=1600098108891, refreshable=true
2020-09-14 15:11:48,993 [AUDIT] Token created by 'jffe@000': tokenId='2b32c27b-be3e-4497-bf14-9ddde77c58d4', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1600096908993, refreshable=false
2020-09-14 15:11:49,003 [AUDIT] Token created by 'jffe@000': tokenId='83faaff5-4a24-43f4-bf9c-bc87e788d290', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1600096909003, refreshable=false
2020-09-14 15:11:49,005 [AUDIT] Token created by 'jffe@000': tokenId='97f537b1-c5fe-4d12-a2b9-c050a5b0004e', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1600096909005, refreshable=false
2020-09-14 15:11:49,381 [AUDIT] Token created by 'jffe@000': tokenId='7a9f9ac2-3641-4a70-953a-4d0f5f533d41', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1600096909381, refreshable=false
2020-09-14 15:17:21,991 [AUDIT] Token created by 'jffe@000': tokenId='a3878acf-924e-4199-97d3-53298c8748ee', issuer='jffe@000', subject='jffe@000', expiry=1600097239606, refreshable=false
2020-09-14 15:17:21,991 [AUDIT] Token created by 'jffe@000': tokenId='a01f336c-509c-4e5b-97d2-5f125af72c79', issuer='jffe@000', subject='jffe@000', expiry=1600097239606, refreshable=false
2020-09-14 15:17:22,882 [AUDIT] Token created by 'jffe@000': tokenId='6895438e-1cd8-4891-b573-29dee8e919c3', issuer='jffe@000', subject='jffe@000', expiry=1600097242860, refreshable=false
2020-09-14 15:17:22,882 [AUDIT] Token created by 'jffe@000': tokenId='c0d60854-269a-4b10-a444-25a484075851', issuer='jffe@000', subject='jffe@000', expiry=1600097242860, refreshable=false
2020-09-14 15:17:25,686 [AUDIT] Token created by 'jffe@000': tokenId='88c55794-e766-4a0c-8c37-68b8f500e605', issuer='jffe@000', subject='jffe@000', expiry=1600097245686, refreshable=false
2020-09-14 15:18:05,964 [AUDIT] Token created by 'jffe@000': tokenId='9f588160-5f2e-441b-91cc-e7f3510e7569', issuer='jffe@000', subject='jffe@000', expiry=1600097285964, refreshable=false
2020-09-14 15:18:05,965 [AUDIT] Token created by 'jffe@000': tokenId='c30aa9eb-4194-433a-8578-8a16cdffef23', issuer='jffe@000', subject='jffe@000', expiry=1600097285964, refreshable=false
2020-09-14 15:18:06,473 [AUDIT] Token created by 'jffe@000': tokenId='96a01abc-7957-4ec6-9e84-a57e2a0bb89e', issuer='jffe@000', subject='jffe@000', expiry=1600097286473, refreshable=false
2020-09-14 15:18:06,474 [AUDIT] Token created by 'jffe@000': tokenId='e1ef95cd-c027-4ca5-89ca-5d7e676681a4', issuer='jffe@000', subject='jffe@000', expiry=1600097286474, refreshable=false
2020-09-14 15:18:06,477 [AUDIT] Token created by 'jffe@000': tokenId='08de8443-67cb-4be8-8779-dbbd4ba88f8f', issuer='jffe@000', subject='jffe@000', expiry=1600097286477, refreshable=false
2020-09-14 15:18:06,477 [AUDIT] Token created by 'jffe@000': tokenId='bb5db788-4f27-4f16-be0b-1e16cc89775f', issuer='jffe@000', subject='jffe@000', expiry=1600097286477, refreshable=false
2020-09-14 15:18:06,479 [AUDIT] Token created by 'jffe@000': tokenId='a62a614d-c5e4-45f3-b550-5ad6a267c572', issuer='jffe@000', subject='jffe@000', expiry=1600097286479, refreshable=false
2020-09-14 15:18:06,482 [AUDIT] Token created by 'jffe@000': tokenId='4a9e860f-6ca1-4c86-a67b-4bd5f333d300', issuer='jffe@000', subject='jffe@000', expiry=1600097286482, refreshable=false
2020-09-14 15:18:06,489 [AUDIT] Token created by 'jffe@000': tokenId='54a11b33-d19b-4801-9b92-d5ecdbf8990e', issuer='jffe@000', subject='jffe@000', expiry=1600097286489, refreshable=false
2020-09-14 15:18:06,509 [AUDIT] Token created by 'jffe@000': tokenId='d1e5b37f-be06-4358-aa8b-7dcaf1ed533c', issuer='jffe@000', subject='jffe@000', expiry=1600097286504, refreshable=false
2020-09-14 15:18:07,159 [AUDIT] Token refreshed by 'jffe@000': oldTokenId='95a61569-ef50-4ab1-ba61-295cf1935b3a', tokenId='fb48a6f7-003e-4c5d-b5f9-ce71ee286051', issuer='jffe@000', subject='admin', expiry=1600098487152, refreshable=true
2020-09-14 15:21:49,278 [AUDIT] Token created by 'jffe@000': tokenId='b07b7b2e-998c-4224-aa3c-ce55518767f5', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1600097509278, refreshable=false
2020-09-14 15:28:05,874 [AUDIT] Token created by 'jffe@000': tokenId='6bf7c53a-affd-46c9-aa5f-991fd94e8be6', issuer='jffe@000', subject='jffe@000', expiry=1600097885874, refreshable=false
2020-09-14 15:28:05,876 [AUDIT] Token created by 'jffe@000': tokenId='d31081bf-9bed-4c64-b453-4ee1ce6b9f0a', issuer='jffe@000', subject='jffe@000', expiry=1600097885876, refreshable=false
2020-09-14 15:28:05,885 [AUDIT] Token created by 'jffe@000': tokenId='741a4e6c-660a-45a5-be95-abce59d0d0c1', issuer='jffe@000', subject='jffe@000', expiry=1600097885885, refreshable=false
2020-09-14 15:28:05,894 [AUDIT] Token created by 'jffe@000': tokenId='c56b35de-b53f-46b2-b446-7166da550d2d', issuer='jffe@000', subject='jffe@000', expiry=1600097885894, refreshable=false
2020-09-14 15:39:41,365 [AUDIT] Token created by 'jffe@000': tokenId='9940b89f-4eca-4427-9c63-7891c9ad9dad', issuer='jffe@000', subject='jffe@000', expiry=1600098581365, refreshable=false
2020-09-14 15:39:41,389 [AUDIT] Token created by 'jffe@000': tokenId='b47f7b87-4436-4ec2-9a21-d6e2a40b6c36', issuer='jffe@000', subject='jffe@000', expiry=1600098581389, refreshable=false
2020-09-14 15:39:41,389 [AUDIT] Token created by 'jffe@000': tokenId='fd2269a7-fadc-4033-a804-7f5ca4892de8', issuer='jffe@000', subject='jffe@000', expiry=1600098581389, refreshable=false
2020-09-14 15:39:41,404 [AUDIT] Token created by 'jffe@000': tokenId='cf95d207-ddab-47c8-98af-061c8edf3d0a', issuer='jffe@000', subject='jffe@000', expiry=1600098581404, refreshable=false
2020-09-14 15:39:41,416 [AUDIT] Token created by 'jffe@000': tokenId='94fce9d0-56c8-4166-8616-5c526e8a704f', issuer='jffe@000', subject='jffe@000', expiry=1600098581416, refreshable=false
2020-09-14 15:39:41,416 [AUDIT] Token created by 'jffe@000': tokenId='7f35a978-7ecc-440c-8715-e5632e709616', issuer='jffe@000', subject='jffe@000', expiry=1600098581416, refreshable=false
2020-09-14 15:39:41,435 [AUDIT] Token created by 'jffe@000': tokenId='bc855518-d5b5-465d-a4c4-2b7a0a3f174d', issuer='jffe@000', subject='jffe@000', expiry=1600098581435, refreshable=false
2020-09-14 15:39:41,442 [AUDIT] Token created by 'jffe@000': tokenId='25869de4-3226-454f-a747-3ea07c4af869', issuer='jffe@000', subject='jffe@000', expiry=1600098581421, refreshable=false
2020-09-14 15:49:57,242 [AUDIT] Token created by 'jffe@000': tokenId='7ec8a867-6449-4b0c-bcb7-53646a513ca1', issuer='jffe@000', subject='jffe@000', expiry=1600099197241, refreshable=false
2020-09-14 15:49:57,254 [AUDIT] Token created by 'jffe@000': tokenId='080cf4fc-9405-4a0b-91c8-5bea7f2995da', issuer='jffe@000', subject='jffe@000', expiry=1600099197253, refreshable=false
2020-09-14 15:49:57,263 [AUDIT] Token created by 'jffe@000': tokenId='57bbe20e-466c-4fdb-85cf-d5f019bdffb6', issuer='jffe@000', subject='jffe@000', expiry=1600099197256, refreshable=false
2020-09-14 15:49:57,263 [AUDIT] Token created by 'jffe@000': tokenId='0b4795fd-6036-481e-94fc-a5a22a93c45c', issuer='jffe@000', subject='jffe@000', expiry=1600099197263, refreshable=false
2020-09-14 15:59:57,283 [AUDIT] Token created by 'jffe@000': tokenId='6e308d6b-9ea6-4702-8511-5d56843b5e50', issuer='jffe@000', subject='jffe@000', expiry=1600099797283, refreshable=false
2020-09-14 15:59:57,285 [AUDIT] Token created by 'jffe@000': tokenId='fcd81c75-a936-4d38-81d7-13e33acc2073', issuer='jffe@000', subject='jffe@000', expiry=1600099797285, refreshable=false
2020-09-14 15:59:57,286 [AUDIT] Token created by 'jffe@000': tokenId='3a0ae006-0292-4c32-88fc-a99e34b65c23', issuer='jffe@000', subject='jffe@000', expiry=1600099797286, refreshable=false
2020-09-14 15:59:57,286 [AUDIT] Token created by 'jffe@000': tokenId='5ac0e6b8-d3dd-44d9-bb3a-781db3cda58d', issuer='jffe@000', subject='jffe@000', expiry=1600099797286, refreshable=false
2020-09-14 16:09:57,390 [AUDIT] Token created by 'jffe@000': tokenId='d8fa2a9b-ff13-4d00-ac96-f79bfa2e1215', issuer='jffe@000', subject='jffe@000', expiry=1600100397390, refreshable=false
2020-09-14 16:09:57,395 [AUDIT] Token created by 'jffe@000': tokenId='63d1c618-32ac-421c-a337-af764f497625', issuer='jffe@000', subject='jffe@000', expiry=1600100397395, refreshable=false
2020-09-14 16:09:57,401 [AUDIT] Token created by 'jffe@000': tokenId='77f9c8f6-3eb3-4025-9c47-9a8721e29fad', issuer='jffe@000', subject='jffe@000', expiry=1600100397401, refreshable=false
2020-09-14 16:09:57,409 [AUDIT] Token created by 'jffe@000': tokenId='cc93b5bf-7355-4a40-abbd-d99e2520c887', issuer='jffe@000', subject='jffe@000', expiry=1600100397404, refreshable=false
2020-09-14 16:19:57,468 [AUDIT] Token created by 'jffe@000': tokenId='e5ed9c79-e2d4-4105-aa59-820a652e1dca', issuer='jffe@000', subject='jffe@000', expiry=1600100997468, refreshable=false
2020-09-14 16:19:57,471 [AUDIT] Token created by 'jffe@000': tokenId='3243d126-8fe6-411a-91d9-5aadb33f7836', issuer='jffe@000', subject='jffe@000', expiry=1600100997470, refreshable=false
2020-09-14 16:19:57,469 [AUDIT] Token created by 'jffe@000': tokenId='54fec639-73ac-4777-ab5e-208e0f83d1b5', issuer='jffe@000', subject='jffe@000', expiry=1600100997469, refreshable=false
2020-09-14 16:19:57,506 [AUDIT] Token created by 'jffe@000': tokenId='772e9fdc-e929-4074-b8e7-8b48ab3c227f', issuer='jffe@000', subject='jffe@000', expiry=1600100997499, refreshable=false
2020-09-14 16:29:57,554 [AUDIT] Token created by 'jffe@000': tokenId='c6bb6d9d-cfc7-4b27-bde0-dac3450b9436', issuer='jffe@000', subject='jffe@000', expiry=1600101597553, refreshable=false
2020-09-14 16:29:57,555 [AUDIT] Token created by 'jffe@000': tokenId='da5042e9-0a87-446e-8134-b9bbcde7b076', issuer='jffe@000', subject='jffe@000', expiry=1600101597555, refreshable=false
2020-09-14 16:29:57,558 [AUDIT] Token created by 'jffe@000': tokenId='bec27e06-8b16-4c12-a923-1fc059909c5f', issuer='jffe@000', subject='jffe@000', expiry=1600101597558, refreshable=false
2020-09-14 16:29:57,583 [AUDIT] Token created by 'jffe@000': tokenId='5b618505-d5cd-41ba-b339-941d9dd078b9', issuer='jffe@000', subject='jffe@000', expiry=1600101597581, refreshable=false
2020-09-14 16:39:57,628 [AUDIT] Token created by 'jffe@000': tokenId='7f980056-418e-4e89-a225-fea0fa400fa7', issuer='jffe@000', subject='jffe@000', expiry=1600102197628, refreshable=false
2020-09-14 16:39:57,628 [AUDIT] Token created by 'jffe@000': tokenId='46b95919-5fb2-4836-828e-aadd53a176df', issuer='jffe@000', subject='jffe@000', expiry=1600102197628, refreshable=false
2020-09-14 16:39:57,628 [AUDIT] Token created by 'jffe@000': tokenId='2b590d31-88e6-4a1b-b5b8-9d1c37aeac8b', issuer='jffe@000', subject='jffe@000', expiry=1600102197627, refreshable=false
2020-09-14 16:39:57,631 [AUDIT] Token created by 'jffe@000': tokenId='dccd95cb-9432-4d7f-a975-62582be66398', issuer='jffe@000', subject='jffe@000', expiry=1600102197631, refreshable=false
2020-09-14 16:49:57,986 [AUDIT] Token created by 'jffe@000': tokenId='84c0b835-8fea-4fad-8c9c-9f94b24acb46', issuer='jffe@000', subject='jffe@000', expiry=1600102797986, refreshable=false
2020-09-14 16:49:57,997 [AUDIT] Token created by 'jffe@000': tokenId='12b1a07f-db85-42df-b54f-e994a5db7b3a', issuer='jffe@000', subject='jffe@000', expiry=1600102797997, refreshable=false
2020-09-14 16:49:58,000 [AUDIT] Token created by 'jffe@000': tokenId='958b18be-a636-45a6-ac49-1ae1ddb2f300', issuer='jffe@000', subject='jffe@000', expiry=1600102798000, refreshable=false
2020-09-14 16:49:58,006 [AUDIT] Token created by 'jffe@000': tokenId='5b2a3010-3790-46d8-b99f-621150eb5451', issuer='jffe@000', subject='jffe@000', expiry=1600102798006, refreshable=false
2020-09-14 16:59:58,078 [AUDIT] Token created by 'jffe@000': tokenId='c62bd953-a296-4522-a333-c7e12c2f1d19', issuer='jffe@000', subject='jffe@000', expiry=1600103398078, refreshable=false
2020-09-14 16:59:58,086 [AUDIT] Token created by 'jffe@000': tokenId='5a7d2a69-7756-4385-8578-f245102dbf9e', issuer='jffe@000', subject='jffe@000', expiry=1600103398086, refreshable=false
2020-09-14 16:59:58,088 [AUDIT] Token created by 'jffe@000': tokenId='db0a61da-d62c-476b-b57b-5c19b63f300f', issuer='jffe@000', subject='jffe@000', expiry=1600103398088, refreshable=false
2020-09-14 16:59:58,101 [AUDIT] Token created by 'jffe@000': tokenId='edfb530b-de79-47c7-bc87-d88e0124c897', issuer='jffe@000', subject='jffe@000', expiry=1600103398101, refreshable=false
2020-09-14 17:09:58,173 [AUDIT] Token created by 'jffe@000': tokenId='bc67829c-e48a-4c83-868f-80b7a815b31e', issuer='jffe@000', subject='jffe@000', expiry=1600103998173, refreshable=false
2020-09-14 17:09:58,180 [AUDIT] Token created by 'jffe@000': tokenId='e305f26c-1589-4b3a-b087-05867a0fb918', issuer='jffe@000', subject='jffe@000', expiry=1600103998180, refreshable=false
2020-09-14 17:09:58,181 [AUDIT] Token created by 'jffe@000': tokenId='1b64ede2-02e0-480b-97d0-301eee0afa37', issuer='jffe@000', subject='jffe@000', expiry=1600103998180, refreshable=false
2020-09-14 17:09:58,181 [AUDIT] Token created by 'jffe@000': tokenId='9250eb76-a942-436e-864b-cc5d80da6b1b', issuer='jffe@000', subject='jffe@000', expiry=1600103998180, refreshable=false
2020-09-14 17:19:58,228 [AUDIT] Token created by 'jffe@000': tokenId='5bf931ee-e838-4f79-be43-6b29004d6510', issuer='jffe@000', subject='jffe@000', expiry=1600104598227, refreshable=false
2020-09-14 17:19:58,233 [AUDIT] Token created by 'jffe@000': tokenId='5e4c918f-ba61-4c0a-932e-53715ba42178', issuer='jffe@000', subject='jffe@000', expiry=1600104598233, refreshable=false
2020-09-14 17:19:58,246 [AUDIT] Token created by 'jffe@000': tokenId='e2b6e8fc-19e8-449e-b9cf-26b54c78a29b', issuer='jffe@000', subject='jffe@000', expiry=1600104598246, refreshable=false
2020-09-14 17:19:58,277 [AUDIT] Token created by 'jffe@000': tokenId='6df71d0e-f329-4dc3-bce5-df4bc4dc9058', issuer='jffe@000', subject='jffe@000', expiry=1600104598277, refreshable=false
2020-09-14 17:29:58,315 [AUDIT] Token created by 'jffe@000': tokenId='b8ae254f-5777-4eda-a19c-4b82b76784cb', issuer='jffe@000', subject='jffe@000', expiry=1600105198315, refreshable=false
2020-09-14 17:29:58,315 [AUDIT] Token created by 'jffe@000': tokenId='0d81ad10-f0f0-4afd-84d4-daa3dd6f4534', issuer='jffe@000', subject='jffe@000', expiry=1600105198315, refreshable=false
2020-09-14 17:29:58,316 [AUDIT] Token created by 'jffe@000': tokenId='6e2acea4-c43d-4b54-a0a6-0fc63017d876', issuer='jffe@000', subject='jffe@000', expiry=1600105198315, refreshable=false
2020-09-14 17:29:58,330 [AUDIT] Token created by 'jffe@000': tokenId='d4cf44b1-610f-4bbf-b996-04f8d5986f38', issuer='jffe@000', subject='jffe@000', expiry=1600105198329, refreshable=false
2020-09-14 17:39:58,383 [AUDIT] Token created by 'jffe@000': tokenId='c42e4f8e-71b0-44f9-b46b-0ca43c4dfb60', issuer='jffe@000', subject='jffe@000', expiry=1600105798383, refreshable=false
2020-09-14 17:39:58,389 [AUDIT] Token created by 'jffe@000': tokenId='7fed2000-6a07-4f97-b979-bbefdae3e1bd', issuer='jffe@000', subject='jffe@000', expiry=1600105798388, refreshable=false
2020-09-14 17:39:58,389 [AUDIT] Token created by 'jffe@000': tokenId='dc2d570a-5e0e-40e2-8c33-7af7b788f9e6', issuer='jffe@000', subject='jffe@000', expiry=1600105798388, refreshable=false
